DATE,TICKET,TYPE,SYMBOL,VOLUME,ENTRY,PRICE,STOPLOSS,TAKEPROFIT,PROFIT,COMMISSION,FEE,SWAP,MAGIC,COMMENT
2025.05.22 00:00:00,1,2,,0.00,0,0.00000,0.00000,0.00000,10000.00,0.00,0.00,0.00,0,
2025.05.27 09:00:00,2,0,EURJPY,5.00,0,163.02600,162.48400,163.73600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.05.27 14:00:00,3,1,EURJPY,5.00,1,163.50900,163.02600,163.73600,1675.42,0.00,0.00,0.00,0,
2025.05.28 06:00:00,4,0,EURJPY,5.00,0,163.48100,162.94900,164.17600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.05.28 11:00:00,5,1,EURJPY,5.00,1,163.27600,162.94900,164.17600,-711.07,0.00,0.00,0.00,0,
2025.05.30 07:00:00,6,0,EURJPY,5.00,0,163.28200,162.69900,164.04200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.05.30 12:00:00,7,1,EURJPY,5.00,1,163.12400,162.69900,164.04200,-548.41,0.00,0.00,0.00,0,
2025.06.02 10:00:00,8,0,EURJPY,5.00,0,163.29500,162.77400,163.97800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.02 15:00:00,9,1,EURJPY,5.00,1,162.94800,162.77400,163.97800,-1215.34,0.00,0.00,0.00,0,
2025.06.03 06:00:00,10,0,EURJPY,5.00,0,163.50900,162.94800,164.24300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.03 10:25:41,11,1,EURJPY,5.00,1,162.94700,162.94800,164.24300,-1970.17,0.00,0.00,0.00,0,sl 162.948
2025.06.04 07:00:00,12,0,EURJPY,5.00,0,163.77400,163.19700,164.53100,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.04 09:18:31,13,1,EURJPY,5.00,1,163.77400,163.77400,164.53100,0.00,0.00,0.00,0.00,0,sl 163.774
2025.06.04 10:00:00,14,0,EURJPY,5.00,0,163.82400,163.24900,164.57900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.04 15:00:00,15,1,EURJPY,5.00,1,164.16800,163.82400,164.57900,1192.21,0.00,0.00,0.00,0,
2025.06.05 10:00:00,16,0,EURJPY,5.00,0,163.41800,162.96300,164.01200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.05 12:32:04,17,1,EURJPY,5.00,1,163.41800,163.41800,164.01200,0.00,0.00,0.00,0.00,0,sl 163.418
2025.06.05 13:00:00,18,0,EURJPY,5.00,0,163.54800,163.00700,164.25500,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.05 16:23:27,19,1,EURJPY,5.00,1,164.25500,163.54800,164.25500,2470.97,0.00,0.00,0.00,0,tp 164.255
2025.06.06 09:00:00,20,0,EURJPY,5.00,0,164.53100,163.94400,165.30200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.06 14:00:00,21,1,EURJPY,5.00,1,164.58300,163.94400,165.30200,180.45,0.00,0.00,0.00,0,
2025.06.09 06:00:00,22,0,EURJPY,5.00,0,164.98800,164.47900,165.65100,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.09 11:00:00,23,1,EURJPY,5.00,1,164.64900,164.47900,165.65100,-1175.89,0.00,0.00,0.00,0,
2025.06.09 11:00:00,24,0,EURJPY,5.00,0,164.66100,164.22500,165.22700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.09 16:00:00,25,1,EURJPY,5.00,1,164.88900,164.66100,165.22700,788.21,0.00,0.00,0.00,0,
2025.06.10 06:00:00,26,0,EURJPY,5.00,0,165.21700,164.74900,165.82500,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.10 09:46:39,27,1,EURJPY,5.00,1,164.74500,164.74900,165.82500,-1633.24,0.00,0.00,0.00,0,sl 164.749
2025.06.10 10:00:00,28,0,EURJPY,5.00,0,164.76700,164.22200,165.47600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.10 15:00:00,29,1,EURJPY,5.00,1,165.24900,164.76700,165.47600,1666.80,0.00,0.00,0.00,0,
2025.06.11 06:00:00,30,0,EURJPY,5.00,0,165.47800,164.96700,166.14300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.11 11:00:00,31,1,EURJPY,5.00,1,165.72300,164.96700,166.14300,844.12,0.00,0.00,0.00,0,
2025.06.12 08:00:00,32,0,EURJPY,5.00,0,165.77400,165.19500,166.52900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.12 13:00:00,33,1,EURJPY,5.00,1,166.28600,165.77400,166.52900,1781.51,0.00,0.00,0.00,0,
2025.06.18 08:00:00,34,0,EURJPY,5.00,0,166.86400,166.29500,167.60900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.18 13:00:00,35,1,EURJPY,5.00,1,166.72600,166.29500,167.60900,-476.08,0.00,0.00,0.00,0,
2025.06.18 13:00:00,36,0,EURJPY,5.00,0,166.73700,166.18400,167.45900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.18 18:00:00,37,1,EURJPY,5.00,1,166.62900,166.18400,167.45900,-372.92,0.00,0.00,0.00,0,
2025.06.19 10:00:00,38,0,EURJPY,5.00,0,166.58000,165.98900,167.35400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.19 15:00:00,39,1,EURJPY,5.00,1,167.24400,166.58000,167.35400,2279.14,0.00,0.00,0.00,0,
2025.06.20 06:00:00,40,0,EURJPY,5.00,0,167.30700,166.74500,168.04000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.20 11:00:00,41,1,EURJPY,5.00,1,167.46100,167.30700,168.04000,529.54,0.00,0.00,0.00,0,
2025.06.25 07:00:00,42,0,EURJPY,5.00,0,168.35000,167.75700,169.12500,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.25 12:00:00,43,1,EURJPY,5.00,1,168.89700,168.35000,169.12500,1880.02,0.00,0.00,0.00,0,
2025.06.26 06:00:00,44,0,EURJPY,5.00,0,169.16600,168.63000,169.86600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.06.26 10:09:38,45,1,EURJPY,5.00,1,168.63000,168.63000,169.86600,-1858.66,0.00,0.00,0.00,0,sl 168.630
2025.07.01 08:00:00,46,0,EURJPY,5.00,0,169.43800,168.85600,170.20000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.01 10:31:37,47,1,EURJPY,5.00,1,168.85500,168.85600,170.20000,-2034.41,0.00,0.00,0.00,0,sl 168.856
2025.07.02 06:00:00,48,0,EURJPY,5.00,0,169.38700,168.81900,170.13200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.02 11:00:00,49,1,EURJPY,5.00,1,169.42900,168.81900,170.13200,145.94,0.00,0.00,0.00,0,
2025.07.02 11:00:00,50,0,EURJPY,5.00,0,169.44000,168.90400,170.14000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.02 13:45:39,51,1,EURJPY,5.00,1,169.44000,169.44000,170.14000,0.00,0.00,0.00,0.00,0,sl 169.440
2025.07.02 14:00:00,52,0,EURJPY,5.00,0,169.37200,168.78500,170.14200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.02 19:00:00,53,1,EURJPY,5.00,1,169.48500,168.78500,170.14200,393.01,0.00,0.00,0.00,0,
2025.07.03 06:00:00,54,0,EURJPY,5.00,0,169.52400,169.00300,170.20400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.03 11:00:00,55,1,EURJPY,5.00,1,169.77200,169.52400,170.20400,861.96,0.00,0.00,0.00,0,
2025.07.03 13:00:00,56,0,EURJPY,5.00,0,169.65000,169.15000,170.30300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.03 15:46:39,57,1,EURJPY,5.00,1,170.30300,169.15000,170.30300,2249.38,0.00,0.00,0.00,0,tp 170.303
2025.07.04 06:00:00,58,0,EURJPY,5.00,0,170.19400,169.71000,170.82800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.04 11:00:00,59,1,EURJPY,5.00,1,169.96600,169.71000,170.82800,-789.44,0.00,0.00,0.00,0,
2025.07.04 11:00:00,60,0,EURJPY,5.00,0,169.97700,169.54600,170.53700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.04 16:00:00,61,1,EURJPY,5.00,1,169.93400,169.54600,170.53700,-148.87,0.00,0.00,0.00,0,
2025.07.07 06:00:00,62,0,EURJPY,5.00,0,170.42400,169.87200,171.14400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.07 10:09:25,63,1,EURJPY,5.00,1,170.42400,170.42400,171.14400,0.00,0.00,0.00,0.00,0,sl 170.424
2025.07.09 06:00:00,64,0,EURJPY,5.00,0,172.23100,171.70300,172.92300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.09 11:00:00,65,1,EURJPY,5.00,1,171.91400,171.70300,172.92300,-1079.39,0.00,0.00,0.00,0,
2025.07.09 11:00:00,66,0,EURJPY,5.00,0,171.92500,171.44300,172.55200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.09 16:00:00,67,1,EURJPY,5.00,1,171.61000,171.44300,172.55200,-1075.20,0.00,0.00,0.00,0,
2025.07.10 06:00:00,68,0,EURJPY,5.00,0,171.50000,170.93700,172.23400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.10 09:57:16,69,1,EURJPY,5.00,1,171.50000,171.50000,172.23400,0.00,0.00,0.00,0.00,0,sl 171.500
2025.07.10 10:00:00,70,0,EURJPY,5.00,0,171.48600,170.94900,172.18900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.10 15:00:00,71,1,EURJPY,5.00,1,171.28800,170.94900,172.18900,-676.92,0.00,0.00,0.00,0,
2025.07.11 06:00:00,72,0,EURJPY,5.00,0,171.59500,171.00100,172.37200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.11 11:00:00,73,1,EURJPY,5.00,1,171.65500,171.00100,172.37200,204.29,0.00,0.00,0.00,0,
2025.07.15 06:00:00,74,0,EURJPY,5.00,0,172.33400,171.81300,173.01700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.15 11:00:00,75,1,EURJPY,5.00,1,172.70800,171.81300,173.01700,1265.81,0.00,0.00,0.00,0,
2025.07.16 06:00:00,76,0,EURJPY,5.00,0,172.90000,172.34400,173.62200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.16 11:00:00,77,1,EURJPY,5.00,1,172.98600,172.34400,173.62200,288.81,0.00,0.00,0.00,0,
2025.07.18 06:00:00,78,0,EURJPY,5.00,0,172.73600,172.20200,173.43700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.18 11:00:00,79,1,EURJPY,5.00,1,173.02600,172.20200,173.43700,974.59,0.00,0.00,0.00,0,
2025.07.22 06:00:00,80,0,EURJPY,5.00,0,172.40400,171.82700,173.16000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.22 11:00:00,81,1,EURJPY,5.00,1,172.61300,172.40400,173.16000,707.48,0.00,0.00,0.00,0,
2025.07.22 11:00:00,82,0,EURJPY,5.00,0,172.62100,172.08400,173.32600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.22 15:11:38,83,1,EURJPY,5.00,1,172.08400,172.08400,173.32600,-1825.38,0.00,0.00,0.00,0,sl 172.084
2025.07.25 07:00:00,84,0,EURJPY,5.00,0,172.87800,172.29200,173.64900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.25 12:00:00,85,1,EURJPY,5.00,1,173.51000,172.87800,173.64900,2138.70,0.00,0.00,0.00,0,
2025.07.28 06:00:00,86,0,EURJPY,5.00,0,173.79000,173.22000,174.53400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.07.28 10:16:26,87,1,EURJPY,5.00,1,173.22000,173.22000,174.53400,-1928.09,0.00,0.00,0.00,0,sl 173.220
2025.08.01 09:00:00,88,0,EURJPY,5.00,0,172.01700,171.44100,172.77000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.01 14:00:00,89,1,EURJPY,5.00,1,171.58800,171.44100,172.77000,-1426.60,0.00,0.00,0.00,0,
2025.08.07 09:00:00,90,0,EURJPY,5.00,0,171.96800,171.39900,172.71300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.07 14:00:00,91,1,EURJPY,5.00,1,171.94800,171.39900,172.71300,-67.88,0.00,0.00,0.00,0,
2025.08.08 07:00:00,92,0,EURJPY,5.00,0,171.64400,171.05400,172.41500,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.08 12:00:00,93,1,EURJPY,5.00,1,171.82800,171.05400,172.41500,623.11,0.00,0.00,0.00,0,
2025.08.11 06:00:00,94,0,EURJPY,5.00,0,172.15000,171.70800,172.72800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.11 10:48:39,95,1,EURJPY,5.00,1,171.70800,171.70800,172.72800,-1499.16,0.00,0.00,0.00,0,sl 171.708
2025.08.11 12:00:00,96,0,EURJPY,5.00,0,171.92000,171.41800,172.57700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.11 17:00:00,97,1,EURJPY,5.00,1,171.83700,171.41800,172.57700,-280.62,0.00,0.00,0.00,0,
2025.08.12 06:00:00,98,0,EURJPY,5.00,0,172.36700,171.87000,173.01800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.12 11:00:00,99,1,EURJPY,5.00,1,172.28600,171.87000,173.01800,-273.16,0.00,0.00,0.00,0,
2025.08.12 11:00:00,100,0,EURJPY,5.00,0,172.29400,171.76200,172.99300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.12 16:00:00,101,1,EURJPY,5.00,1,172.34700,171.76200,172.99300,179.01,0.00,0.00,0.00,0,
2025.08.13 07:00:00,102,0,EURJPY,5.00,0,172.93300,172.39200,173.64000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.13 12:00:00,103,1,EURJPY,5.00,1,172.51200,172.39200,173.64000,-1429.37,0.00,0.00,0.00,0,
2025.08.13 12:00:00,104,0,EURJPY,5.00,0,172.52300,171.98700,173.22300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.13 15:01:38,105,1,EURJPY,5.00,1,172.52300,172.52300,173.22300,0.00,0.00,0.00,0.00,0,sl 172.523
2025.08.18 06:00:00,106,0,EURJPY,5.00,0,172.56800,172.01900,173.28400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.18 11:00:00,107,1,EURJPY,5.00,1,172.24700,172.01900,173.28400,-1088.47,0.00,0.00,0.00,0,
2025.08.18 11:00:00,108,0,EURJPY,5.00,0,172.25700,171.76200,172.90400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.18 16:00:00,109,1,EURJPY,5.00,1,172.49100,171.76200,172.90400,792.01,0.00,0.00,0.00,0,
2025.08.21 11:00:00,110,0,EURJPY,5.00,0,172.07600,171.51600,172.80800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.21 16:00:00,111,1,EURJPY,5.00,1,172.08100,171.51600,172.80800,16.92,0.00,0.00,0.00,0,
2025.08.22 06:00:00,112,0,EURJPY,5.00,0,172.38600,171.80600,173.14400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.22 11:00:00,113,1,EURJPY,5.00,1,172.30000,171.80600,173.14400,-289.36,0.00,0.00,0.00,0,
2025.08.22 11:00:00,114,0,EURJPY,5.00,0,172.30800,171.81800,172.95100,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.22 16:00:00,115,1,EURJPY,5.00,1,172.62800,172.30800,172.95100,1075.96,0.00,0.00,0.00,0,
2025.08.25 08:00:00,116,0,EURJPY,5.00,0,172.35700,171.83900,173.03700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.25 13:00:00,117,1,EURJPY,5.00,1,172.29700,171.83900,173.03700,-203.60,0.00,0.00,0.00,0,
2025.08.25 13:00:00,118,0,EURJPY,5.00,0,172.30600,171.80400,172.96400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.08.25 18:00:00,119,1,EURJPY,5.00,1,172.41800,171.80400,172.96400,379.69,0.00,0.00,0.00,0,
2025.09.01 06:00:00,120,0,EURJPY,5.00,0,172.05100,171.49900,172.77000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.01 11:00:00,121,1,EURJPY,5.00,1,172.44200,172.05100,172.77000,1329.29,0.00,0.00,0.00,0,
2025.09.02 06:00:00,122,0,EURJPY,5.00,0,172.75000,172.34800,173.27600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.02 10:14:42,123,1,EURJPY,5.00,1,173.27600,172.75000,173.27600,1773.77,0.00,0.00,0.00,0,tp 173.276
2025.09.03 06:00:00,124,0,EURJPY,5.00,0,173.07700,172.55800,173.75100,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.03 11:00:00,125,1,EURJPY,5.00,1,173.06400,172.55800,173.75100,-43.70,0.00,0.00,0.00,0,
2025.09.04 06:00:00,126,0,EURJPY,5.00,0,172.63100,172.10100,173.32300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.04 11:00:00,127,1,EURJPY,5.00,1,172.85300,172.10100,173.32300,748.15,0.00,0.00,0.00,0,
2025.09.04 11:00:00,128,0,EURJPY,5.00,0,172.86300,172.38500,173.48600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.04 16:00:00,129,1,EURJPY,5.00,1,172.85200,172.38500,173.48600,-37.06,0.00,0.00,0.00,0,
2025.09.05 06:00:00,130,0,EURJPY,5.00,0,172.91000,172.44100,173.52100,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.05 11:00:00,131,1,EURJPY,5.00,1,173.06500,172.44100,173.52100,522.91,0.00,0.00,0.00,0,
2025.09.05 11:00:00,132,0,EURJPY,5.00,0,173.07500,172.66100,173.61300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.05 16:00:00,133,1,EURJPY,5.00,1,172.84100,172.66100,173.61300,-794.31,0.00,0.00,0.00,0,
2025.09.09 06:00:00,134,0,EURJPY,5.00,0,173.40500,172.90700,174.05200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.09 11:00:00,135,1,EURJPY,5.00,1,173.00500,172.90700,174.05200,-1358.65,0.00,0.00,0.00,0,
2025.09.11 10:00:00,136,0,EURJPY,5.00,0,172.72300,172.35600,173.20100,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.11 15:00:00,137,1,EURJPY,5.00,1,172.89100,172.72300,173.20100,567.69,0.00,0.00,0.00,0,
2025.09.12 06:00:00,138,0,EURJPY,5.00,0,172.90200,172.33400,173.64100,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.12 11:00:00,139,1,EURJPY,5.00,1,173.13300,172.90200,173.64100,783.30,0.00,0.00,0.00,0,
2025.09.15 06:00:00,140,0,EURJPY,5.00,0,173.01200,172.56300,173.59400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.15 11:00:00,141,1,EURJPY,5.00,1,173.03200,172.56300,173.59400,67.81,0.00,0.00,0.00,0,
2025.09.15 11:00:00,142,0,EURJPY,5.00,0,173.04300,172.64100,173.56500,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.15 16:00:00,143,1,EURJPY,5.00,1,173.32600,173.04300,173.56500,960.84,0.00,0.00,0.00,0,
2025.09.16 06:00:00,144,0,EURJPY,5.00,0,173.30800,172.92800,173.80200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.16 11:00:00,145,1,EURJPY,5.00,1,173.24700,172.92800,173.80200,-207.64,0.00,0.00,0.00,0,
2025.09.16 11:00:00,146,0,EURJPY,5.00,0,173.25800,172.84800,173.79000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.16 16:00:00,147,1,EURJPY,5.00,1,173.64200,173.25800,173.79000,1305.26,0.00,0.00,0.00,0,
2025.09.17 06:00:00,148,0,EURJPY,5.00,0,173.73600,173.22300,174.40800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.17 11:00:00,149,1,EURJPY,5.00,1,173.66100,173.22300,174.40800,-255.68,0.00,0.00,0.00,0,
2025.09.17 11:00:00,150,0,EURJPY,5.00,0,173.67200,173.23700,174.23800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.17 13:03:36,151,1,EURJPY,5.00,1,173.23700,173.23700,174.23800,-1487.12,0.00,0.00,0.00,0,sl 173.237
2025.09.18 06:00:00,152,0,EURJPY,5.00,0,173.64600,173.09800,174.36200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.18 11:00:00,153,1,EURJPY,5.00,1,174.06700,173.64600,174.36200,1430.83,0.00,0.00,0.00,0,
2025.09.19 06:00:00,154,0,EURJPY,5.00,0,174.34700,173.90700,174.91800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.19 06:48:20,155,1,EURJPY,5.00,1,173.90600,173.90700,174.91800,-1494.70,0.00,0.00,0.00,0,sl 173.907
2025.09.19 07:00:00,156,0,EURJPY,5.00,0,173.94600,173.43900,174.61000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.19 12:00:00,157,1,EURJPY,5.00,1,173.90200,173.43900,174.61000,-148.79,0.00,0.00,0.00,0,
2025.09.22 06:00:00,158,0,EURJPY,5.00,0,174.00200,173.60200,174.52400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.22 11:00:00,159,1,EURJPY,5.00,1,174.02100,173.60200,174.52400,64.14,0.00,0.00,0.00,0,
2025.09.22 11:00:00,160,0,EURJPY,5.00,0,174.03200,173.65300,174.52300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.22 16:00:00,161,1,EURJPY,5.00,1,174.21500,173.65300,174.52300,618.91,0.00,0.00,0.00,0,
2025.09.23 06:00:00,162,0,EURJPY,5.00,0,174.47500,174.09900,174.96200,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.23 10:15:05,163,1,EURJPY,5.00,1,174.09900,174.09900,174.96200,-1271.83,0.00,0.00,0.00,0,sl 174.099
2025.09.23 11:00:00,164,0,EURJPY,5.00,0,174.19200,173.81000,174.68300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.23 16:00:00,165,1,EURJPY,5.00,1,174.32700,173.81000,174.68300,456.78,0.00,0.00,0.00,0,
2025.09.24 06:00:00,166,0,EURJPY,5.00,0,174.33200,173.89800,174.89600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.24 11:00:00,167,1,EURJPY,5.00,1,174.52100,174.33200,174.89600,638.33,0.00,0.00,0.00,0,
2025.09.24 11:00:00,168,0,EURJPY,5.00,0,174.53000,174.07900,175.11900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.24 16:00:00,169,1,EURJPY,5.00,1,174.57700,174.07900,175.11900,158.07,0.00,0.00,0.00,0,
2025.09.25 06:00:00,170,0,EURJPY,5.00,0,174.78900,174.35100,175.35800,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.25 11:00:00,171,1,EURJPY,5.00,1,174.61700,174.35100,175.35800,-577.88,0.00,0.00,0.00,0,
2025.09.25 11:00:00,172,0,EURJPY,5.00,0,174.62800,174.16000,175.23700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.25 15:14:40,173,1,EURJPY,5.00,1,174.62800,174.62800,175.23700,0.00,0.00,0.00,0.00,0,sl 174.628
2025.09.26 06:00:00,174,0,EURJPY,5.00,0,174.84100,174.31000,175.53400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.26 11:00:00,175,1,EURJPY,5.00,1,174.91600,174.31000,175.53400,250.26,0.00,0.00,0.00,0,
2025.09.26 11:00:00,176,0,EURJPY,5.00,0,174.92600,174.50400,175.47500,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.26 16:00:00,177,1,EURJPY,5.00,1,174.80400,174.50400,175.47500,-407.69,0.00,0.00,0.00,0,
2025.09.29 06:00:00,178,0,EURJPY,5.00,0,174.65300,174.19900,175.24700,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.29 10:52:05,179,1,EURJPY,5.00,1,174.19900,174.19900,175.24700,-1528.35,0.00,0.00,0.00,0,sl 174.199
2025.09.30 06:00:00,180,0,EURJPY,5.00,0,174.33900,173.84900,174.97900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.09.30 09:48:38,181,1,EURJPY,5.00,1,173.84400,173.84900,174.97900,-1671.11,0.00,0.00,0.00,0,sl 173.849
2025.10.01 11:00:00,182,1,EURJPY,5.00,0,172.86600,173.38900,172.18100,0.00,0.00,0.00,0.00,0,NB Sell + ATR
2025.10.01 16:00:00,183,0,EURJPY,5.00,1,172.47900,172.86600,172.18100,1318.07,0.00,0.00,0.00,0,
2025.10.09 08:00:00,184,0,EURJPY,5.00,0,177.57100,177.01100,178.30400,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.09 13:00:00,185,1,EURJPY,5.00,1,177.35600,177.01100,178.30400,-704.67,0.00,0.00,0.00,0,
2025.10.14 06:00:00,186,0,EURJPY,5.00,0,176.37300,175.92900,176.95000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.14 07:11:28,187,1,EURJPY,5.00,1,175.92900,175.92900,176.95000,-1461.31,0.00,0.00,0.00,0,sl 175.929
2025.10.14 08:00:00,188,0,EURJPY,5.00,0,176.04600,175.55300,176.68900,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.14 09:28:15,189,1,EURJPY,5.00,1,175.55200,175.55300,176.68900,-1628.18,0.00,0.00,0.00,0,sl 175.553
2025.10.21 06:00:00,190,0,EURJPY,5.00,0,175.82600,175.31700,176.49100,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.21 10:06:28,191,1,EURJPY,5.00,1,175.82600,175.82600,176.49100,0.00,0.00,0.00,0.00,0,sl 175.826
2025.10.22 06:00:00,192,0,EURJPY,5.00,0,176.03300,175.44400,176.80300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.22 10:02:02,193,1,EURJPY,5.00,1,176.03300,176.03300,176.80300,0.00,0.00,0.00,0.00,0,sl 176.033
2025.10.22 11:00:00,194,0,EURJPY,5.00,0,176.14100,175.66300,176.76300,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.22 16:00:00,195,1,EURJPY,5.00,1,175.97900,175.66300,176.76300,-533.15,0.00,0.00,0.00,0,
2025.10.23 06:00:00,196,0,EURJPY,5.00,0,176.81800,176.22900,177.58600,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.23 11:00:00,197,1,EURJPY,5.00,1,176.89800,176.22900,177.58600,262.30,0.00,0.00,0.00,0,
2025.10.24 06:00:00,198,0,EURJPY,5.00,0,177.48600,177.02500,178.08500,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.24 11:00:00,199,1,EURJPY,5.00,1,177.56200,177.02500,178.08500,248.64,0.00,0.00,0.00,0,
2025.10.27 06:00:00,200,0,EURJPY,5.00,0,177.97100,177.47900,178.61000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
2025.10.27 11:00:00,201,1,EURJPY,5.00,1,177.70100,177.47900,178.61000,-883.41,0.00,0.00,0.00,0,
2025.10.27 11:00:00,202,0,EURJPY,5.00,0,177.71200,177.17000,178.42000,0.00,0.00,0.00,0.00,0,NB Buy + ATR
